id,company,educationLevel,employmentType,hiringEndAt,hiringStartAt,jobOpeningUrl,location,createdAt,maxExperienceYears,minExperienceYears,salary,title,viewCount,position,requiredSkills
82,현대백화점,박사,정규직,2025-03-11T17:06:09.531647,2025-02-20T17:06:09.531647,https://example.com/job/82,울산,2025-02-20T17:06:09.531655,2,1,43000000,현대백화점 프론트엔드 개발자 모집,1430,프론트엔드 개발자,"['Mockito', 'GraphQL', 'SQLite', 'Kubernetes', 'Docker']"
83,한화,석사,아르바이트,2025-03-19T17:06:09.531665,2025-02-20T17:06:09.531665,https://example.com/job/83,울산,2025-02-20T17:06:09.531672,1,1,50000000,한화 Node.js 개발자 모집,3797,Node.js 개발자,"['Java', 'Firebase', 'MySQL', 'TestNG', 'Node.js', 'Oracle DB', 'Python', 'Swagger', 'Docker']"
84,삼성생명,박사,정규직,2025-03-12T17:06:09.531684,2025-02-20T17:06:09.531684,https://example.com/job/84,광주,2025-02-20T17:06:09.531691,3,0,60000000,삼성생명 데이터베이스 관리자(DBA) 모집,2024,데이터베이스 관리자(DBA),"['Kafka', 'Terraform', 'Flask', 'Kubernetes', 'Apache Camel']"
85,한화생명,석사,정규직,2025-03-19T17:06:09.531703,2025-02-20T17:06:09.531703,https://example.com/job/85,서울,2025-02-20T17:06:09.531713,1,2,49000000,한화생명 데이터베이스 관리자(DBA) 모집,4795,데이터베이스 관리자(DBA),"['Jenkins', 'AWS', 'Java', 'MySQL', 'Angular', 'REST API', 'Apache Solr', 'Spark']"
86,제일기획,전문학사,아르바이트,2025-03-05T17:06:09.531725,2025-02-20T17:06:09.531725,https://example.com/job/86,울산,2025-02-20T17:06:09.531733,4,2,58000000,제일기획 데이터 엔지니어 모집,1440,데이터 엔지니어,"['Jenkins', 'Azure', 'Spring Boot', 'React', 'MongoDB', 'Vue.js', 'JWT']"
87,카트라이더,무관,아르바이트,2025-02-27T17:06:09.531746,2025-02-20T17:06:09.531746,https://example.com/job/87,창원,2025-02-20T17:06:09.531753,2,0,40000000,카트라이더 Node.js 개발자 모집,683,Node.js 개발자,"['Bitbucket', 'PostgreSQL', 'MongoDB', 'Angular', 'TestNG', 'Cassandra', 'Python', 'Hadoop', 'Apache Camel']"
88,한국타이어,무관,프리랜서,2025-03-03T17:06:09.531764,2025-02-20T17:06:09.531764,https://example.com/job/88,부산,2025-02-20T17:06:09.531771,2,2,66000000,한국타이어 풀스택 모집,3480,풀스택,"['Jenkins', 'AWS', 'Java', 'GitHub', 'Terraform', 'Bitbucket', 'PostgreSQL', 'JUnit', 'GraphQL', 'Spark']"
89,구글,전문학사,아르바이트,2025-03-08T17:06:09.531792,2025-02-20T17:06:09.531792,https://example.com/job/89,서울,2025-02-20T17:06:09.531799,1,2,50000000,구글 파이썬 개발자 모집,1048,파이썬 개발자,"['React', 'Swagger', 'Django', 'Go', 'JWT']"
90,유한양행,박사,정규직,2025-03-20T17:06:09.531812,2025-02-20T17:06:09.531812,https://example.com/job/90,창원,2025-02-20T17:06:09.531818,3,0,64000000,유한양행 데이터베이스 관리자(DBA) 모집,2271,데이터베이스 관리자(DBA),"['GitLab', 'CI/CD', 'Oracle DB', 'Swagger', 'Go']"
91,제일기획,전문학사,정규직,2025-03-15T17:06:09.531830,2025-02-20T17:06:09.531830,https://example.com/job/91,서울,2025-02-20T17:06:09.531837,3,0,34000000,제일기획 Spring 개발자 모집,4867,Spring 개발자,"['AWS', 'Terraform', 'React', 'Swagger', 'OAuth', 'Kubernetes', 'Apache NiFi']"
92,반도건설,고졸,정규직,2025-03-10T17:06:09.531849,2025-02-20T17:06:09.531849,https://example.com/job/92,대전,2025-02-20T17:06:09.531856,3,2,64000000,반도건설 백엔드 개발자 모집,4981,백엔드 개발자,"['AWS', 'Java', 'GitHub', 'PostgreSQL', 'JUnit', 'Angular', 'Flask', 'Docker']"
93,로젠택배,고졸,정규직,2025-03-15T17:06:09.531867,2025-02-20T17:06:09.531867,https://example.com/job/93,대전,2025-02-20T17:06:09.531874,1,2,47000000,로젠택배 Spring 개발자 모집,3616,Spring 개발자,"['Spring Boot', 'Bitbucket', 'JUnit', 'Django', 'Flask']"
94,아이디병원,전문학사,정규직,2025-03-15T17:06:09.531884,2025-02-20T17:06:09.531884,https://example.com/job/94,광주,2025-02-20T17:06:09.531891,3,2,39000000,아이디병원 QA 모집,3894,QA,"['Elasticsearch', 'CI/CD', 'MongoDB', 'Vue.js', 'Redis', 'Apache Solr', 'OAuth', 'Go', 'Spark']"
95,롯데카드,전문학사,정규직,2025-03-21T17:06:09.531903,2025-02-20T17:06:09.531903,https://example.com/job/95,대전,2025-02-20T17:06:09.531910,2,2,65000000,롯데카드 데브옵스 엔지니어 모집,486,데브옵스 엔지니어,"['Kafka', 'Elasticsearch', 'Angular', 'Vue.js', 'Node.js', 'REST API', 'Ruby on Rails', 'Go']"
96,LG생활건강,고졸,정규직,2025-03-04T17:06:09.531921,2025-02-20T17:06:09.531921,https://example.com/job/96,광주,2025-02-20T17:06:09.531928,3,2,53000000,LG생활건강 QA 모집,3760,QA,"['Kafka', 'Spring Boot', 'Node.js', 'Swagger', 'Oracle DB']"
97,로젠택배,전문학사,인턴,2025-03-19T17:06:09.531940,2025-02-20T17:06:09.531940,https://example.com/job/97,부산,2025-02-20T17:06:09.531947,1,2,41000000,로젠택배 파이썬 개발자 모집,2654,파이썬 개발자,"['GitHub', 'Kafka', 'Spring Boot', 'MySQL', 'CI/CD', 'Angular', 'Vue.js', 'OAuth', 'Go']"
98,LG생활건강,고졸,정규직,2025-03-14T17:06:09.531959,2025-02-20T17:06:09.531959,https://example.com/job/98,인천,2025-02-20T17:06:09.531966,4,2,34000000,LG생활건강 시스템 엔지니어 모집,3785,시스템 엔지니어,"['AWS', 'Spring Boot', 'JUnit', 'MongoDB', 'Redis', 'Mockito', 'Oracle DB']"
99,신세계,석사,계약직,2025-03-05T17:06:09.531977,2025-02-20T17:06:09.531977,https://example.com/job/99,광주,2025-02-20T17:06:09.531985,1,1,53000000,신세계 자바스크립트 개발자 모집,4490,자바스크립트 개발자,"['Elasticsearch', 'Bitbucket', 'MongoDB', 'JUnit', 'Mockito', 'Swagger', 'Python', 'Django', 'OAuth']"
100,광주은행,고졸,정규직,2025-03-15T17:06:09.531996,2025-02-20T17:06:09.531996,https://example.com/job/100,수원,2025-02-20T17:06:09.532003,1,2,42000000,광주은행 클라우드 엔지니어 모집,417,클라우드 엔지니어,"['Jenkins', 'GitLab', 'Spring Boot', 'MySQL', 'React', 'Python', 'Swagger', 'Ruby on Rails']"
101,삼성,고졸,정규직,2025-03-07T17:06:09.532015,2025-02-20T17:06:09.532015,https://example.com/job/101,대전,2025-02-20T17:06:09.532022,1,0,33000000,삼성 데이터베이스 관리자(DBA) 모집,3926,데이터베이스 관리자(DBA),"['Kafka', 'PostgreSQL', 'CI/CD', 'Redis', 'REST API', 'JWT']"
102,롯데카드,석사,정규직,2025-03-18T17:06:09.532034,2025-02-20T17:06:09.532034,https://example.com/job/102,청주,2025-02-20T17:06:09.532041,1,0,65000000,롯데카드 QA 모집,125,QA,"['Jenkins', 'TestNG', 'Swagger', 'Ruby on Rails', 'Go']"
103,하나금융그룹,무관,계약직,2025-03-19T17:06:09.532052,2025-02-20T17:06:09.532052,https://example.com/job/103,서울,2025-02-20T17:06:09.532059,2,2,66000000,하나금융그룹 Node.js 개발자 모집,1031,Node.js 개발자,"['AWS', 'PostgreSQL', 'Mockito', 'Cassandra', 'SQLite', 'Kubernetes']"
104,카카오,학사,정규직,2025-03-09T17:06:09.532071,2025-02-20T17:06:09.532071,https://example.com/job/104,청주,2025-02-20T17:06:09.532079,5,1,43000000,카카오 웹 애플리케이션 개발자 모집,1598,웹 애플리케이션 개발자,"['AWS', 'Redis', 'TestNG', 'Python', 'Apache Solr', 'Flask', 'JWT', 'Kubernetes', 'Apache NiFi']"
105,하나금융그룹,박사,정규직,2025-03-09T17:06:09.532091,2025-02-20T17:06:09.532091,https://example.com/job/105,서울,2025-02-20T17:06:09.532097,4,2,42000000,하나금융그룹 자바스크립트 개발자 모집,2779,자바스크립트 개발자,"['Firebase', 'Kafka', 'Elasticsearch', 'GitLab', 'Node.js', 'Oracle DB', 'Apache Camel', 'Docker']"
106,애경,고졸,계약직,2025-03-03T17:06:09.532114,2025-02-20T17:06:09.532114,https://example.com/job/106,창원,2025-02-20T17:06:09.532121,3,0,61000000,애경 데브옵스 엔지니어 모집,1232,데브옵스 엔지니어,"['AWS', 'Swagger', 'Apache Solr', 'Hadoop', 'Ruby on Rails', 'Apache NiFi']"
107,네이버,석사,인턴,2025-03-16T17:06:09.532132,2025-02-20T17:06:09.532132,https://example.com/job/107,광주,2025-02-20T17:06:09.532139,1,1,34000000,네이버 프론트엔드 개발자 모집,1169,프론트엔드 개발자,"['Git', 'REST API', 'Flask', 'Apache Solr', 'Apache NiFi']"
108,스마일게이트,고졸,정규직,2025-03-02T17:06:09.532148,2025-02-20T17:06:09.532148,https://example.com/job/108,창원,2025-02-20T17:06:09.532154,5,0,43000000,스마일게이트 파이썬 개발자 모집,4195,파이썬 개발자,"['Git', 'Firebase', 'Elasticsearch', 'Terraform', 'Redis', 'GraphQL']"
109,제일기획,고졸,계약직,2025-03-07T17:06:09.532164,2025-02-20T17:06:09.532164,https://example.com/job/109,울산,2025-02-20T17:06:09.532174,5,0,56000000,제일기획 클라우드 엔지니어 모집,1482,클라우드 엔지니어,"['Azure', 'Firebase', 'Terraform', 'Spring Boot', 'GraphQL', 'REST API']"
110,게임펍,석사,계약직,2025-03-09T17:06:09.532183,2025-02-20T17:06:09.532183,https://example.com/job/110,청주,2025-02-20T17:06:09.532190,4,0,34000000,게임펍 프론트엔드 개발자 모집,35,프론트엔드 개발자,"['AWS', 'Spring Boot', 'Bitbucket', 'Cassandra', 'Oracle DB', 'REST API', 'Apache NiFi']"
111,LG,고졸,인턴,2025-03-10T17:06:09.532198,2025-02-20T17:06:09.532198,https://example.com/job/111,창원,2025-02-20T17:06:09.532204,1,2,44000000,LG 파이썬 개발자 모집,416,파이썬 개발자,"['MySQL', 'CI/CD', 'Vue.js', 'Mockito', 'SQLite', 'OAuth', 'Ruby on Rails', 'Go', 'Apache NiFi']"
112,게임펍,고졸,인턴,2025-03-21T17:06:09.532215,2025-02-20T17:06:09.532215,https://example.com/job/112,광주,2025-02-20T17:06:09.532222,2,2,41000000,게임펍 클라우드 엔지니어 모집,3033,클라우드 엔지니어,"['Java', 'Terraform', 'TestNG', 'Oracle DB', 'Flask', 'JWT', 'Apache Camel']"
113,11번가,무관,계약직,2025-03-06T17:06:09.532231,2025-02-20T17:06:09.532231,https://example.com/job/113,청주,2025-02-20T17:06:09.532237,3,1,62000000,11번가 자바스크립트 개발자 모집,1293,자바스크립트 개발자,"['Jenkins', 'Java', 'React', 'Node.js', 'SQLite']"
114,현대백화점,학사,정규직,2025-03-09T17:06:09.532246,2025-02-20T17:06:09.532246,https://example.com/job/114,수원,2025-02-20T17:06:09.532256,4,1,48000000,현대백화점 백엔드 개발자 모집,3761,백엔드 개발자,"['Azure', 'Kafka', 'TestNG', 'OAuth', 'Go']"
115,다이소,박사,프리랜서,2025-03-04T17:06:09.532266,2025-02-20T17:06:09.532266,https://example.com/job/115,창원,2025-02-20T17:06:09.532273,4,1,40000000,다이소 Java 개발자 모집,2148,Java 개발자,"['Jenkins', 'Kafka', 'MySQL', 'PostgreSQL', 'Flask', 'Hadoop', 'Apache Camel', 'Docker']"
116,게임빌,석사,정규직,2025-03-09T17:06:09.532282,2025-02-20T17:06:09.532282,https://example.com/job/116,인천,2025-02-20T17:06:09.532288,4,0,51000000,게임빌 프론트엔드 개발자 모집,220,프론트엔드 개발자,"['Terraform', 'Bitbucket', 'Cassandra', 'Mockito', 'Python', 'Django', 'REST API', 'Apache Camel']"
117,현대백화점,고졸,정규직,2025-03-04T17:06:09.532310,2025-02-20T17:06:09.532310,https://example.com/job/117,부산,2025-02-20T17:06:09.532318,5,0,37000000,현대백화점 웹 애플리케이션 개발자 모집,1462,웹 애플리케이션 개발자,"['Bitbucket', 'MongoDB', 'JUnit', 'Mockito', 'SQLite', 'GraphQL', 'Apache Solr', 'Go', 'JWT']"
118,피자헛,석사,프리랜서,2025-03-22T17:06:09.532327,2025-02-20T17:06:09.532327,https://example.com/job/118,부산,2025-02-20T17:06:09.532334,4,0,45000000,피자헛 프론트엔드 개발자 모집,148,프론트엔드 개발자,"['Jenkins', 'GitHub', 'Elasticsearch', 'PostgreSQL', 'Angular', 'OAuth']"
119,링크드인,전문학사,정규직,2025-03-12T17:06:09.532342,2025-02-20T17:06:09.532342,https://example.com/job/119,서울,2025-02-20T17:06:09.532350,2,2,65000000,링크드인 클라우드 엔지니어 모집,4978,클라우드 엔지니어,"['Firebase', 'Angular', 'TestNG', 'Spark', 'Kubernetes']"
120,두산,학사,아르바이트,2025-03-11T17:06:09.532358,2025-02-20T17:06:09.532358,https://example.com/job/120,울산,2025-02-20T17:06:09.532365,2,1,66000000,두산 풀스택 모집,4676,풀스택,"['Git', 'GitLab', 'Terraform', 'Bitbucket', 'Swagger', 'GraphQL', 'Apache NiFi']"
121,한화생명,고졸,프리랜서,2025-03-15T17:06:09.532375,2025-02-20T17:06:09.532375,https://example.com/job/121,인천,2025-02-20T17:06:09.532381,3,2,43000000,한화생명 백엔드 개발자 모집,1497,백엔드 개발자,"['MySQL', 'JUnit', 'SQLite', 'Hadoop', 'Ruby on Rails', 'Apache Camel', 'Apache NiFi']"
122,BC카드,박사,정규직,2025-03-16T17:06:09.532391,2025-02-20T17:06:09.532391,https://example.com/job/122,서울,2025-02-20T17:06:09.532398,2,0,33000000,BC카드 백엔드 개발자 모집,4089,백엔드 개발자,"['Java', 'Elasticsearch', 'GraphQL', 'Apache Solr', 'Apache Camel']"
123,포스코,고졸,정규직,2025-03-17T17:06:09.532409,2025-02-20T17:06:09.532409,https://example.com/job/123,광주,2025-02-20T17:06:09.532416,3,1,52000000,포스코 데이터 엔지니어 모집,4461,데이터 엔지니어,"['Java', 'Terraform', 'CI/CD', 'JUnit', 'REST API']"
124,에어비앤비,석사,정규직,2025-03-13T17:06:09.532425,2025-02-20T17:06:09.532425,https://example.com/job/124,광주,2025-02-20T17:06:09.532433,1,2,57000000,에어비앤비 백엔드 개발자 모집,3809,백엔드 개발자,"['Git', 'React', 'CI/CD', 'TestNG', 'Node.js', 'SQLite', 'Flask', 'Apache Solr', 'Go']"
125,우리은행,학사,정규직,2025-03-08T17:06:09.532443,2025-02-20T17:06:09.532443,https://example.com/job/125,인천,2025-02-20T17:06:09.532449,2,0,63000000,우리은행 데이터 엔지니어 모집,2036,데이터 엔지니어,"['Firebase', 'Elasticsearch', 'React', 'Redis', 'TestNG', 'Swagger', 'Django', 'Go', 'Spark']"
126,왓챠,박사,정규직,2025-03-12T17:06:09.532461,2025-02-20T17:06:09.532461,https://example.com/job/126,청주,2025-02-20T17:06:09.532468,2,2,39000000,왓챠 자바스크립트 개발자 모집,4456,자바스크립트 개발자,"['Jenkins', 'AWS', 'Azure', 'Kafka', 'Terraform', 'Spring Boot', 'CI/CD', 'Oracle DB', 'Ruby on Rails']"
127,KT,박사,정규직,2025-03-06T17:06:09.532478,2025-02-20T17:06:09.532478,https://example.com/job/127,대구,2025-02-20T17:06:09.532487,2,1,44000000,KT 자바스크립트 개발자 모집,3156,자바스크립트 개발자,"['Jenkins', 'Bitbucket', 'Vue.js', 'SQLite', 'Kubernetes', 'Apache NiFi']"
128,영림원소프트랩,학사,정규직,2025-03-16T17:06:09.532498,2025-02-20T17:06:09.532498,https://example.com/job/128,서울,2025-02-20T17:06:09.532519,1,2,42000000,영림원소프트랩 클라우드 엔지니어 모집,2169,클라우드 엔지니어,"['Git', 'Firebase', 'Angular', 'JUnit', 'Swagger']"
129,현대카드,무관,정규직,2025-03-20T17:06:09.532532,2025-02-20T17:06:09.532532,https://example.com/job/129,서울,2025-02-20T17:06:09.532594,5,2,68000000,현대카드 파이썬 개발자 모집,1897,파이썬 개발자,"['Jenkins', 'Terraform', 'GitLab', 'MySQL', 'CI/CD', 'JUnit', 'Django', 'REST API', 'Go']"
130,하이닉스,박사,계약직,2025-03-15T17:06:09.532603,2025-02-20T17:06:09.532603,https://example.com/job/130,광주,2025-02-20T17:06:09.532610,1,0,43000000,하이닉스 데이터 엔지니어 모집,4322,데이터 엔지니어,"['Jenkins', 'Java', 'Firebase', 'Kafka', 'MongoDB', 'Cassandra', 'Django', 'SQLite', 'Apache Solr', 'Kubernetes']"
131,윙크,석사,아르바이트,2025-03-09T17:06:09.532618,2025-02-20T17:06:09.532618,https://example.com/job/131,광주,2025-02-20T17:06:09.532624,1,0,34000000,윙크 파이썬 개발자 모집,535,파이썬 개발자,"['Git', 'GitHub', 'Node.js', 'Python', 'Hadoop', 'Apache Camel', 'Apache NiFi']"
132,하이네켄,무관,정규직,2025-03-09T17:06:09.532634,2025-02-20T17:06:09.532634,https://example.com/job/132,울산,2025-02-20T17:06:09.532667,1,0,39000000,하이네켄 백엔드 개발자 모집,3336,백엔드 개발자,"['Jenkins', 'Azure', 'Firebase', 'GitLab', 'Elasticsearch', 'React', 'Mockito', 'SQLite', 'Ruby on Rails', 'JWT']"
133,넥슨,박사,정규직,2025-03-11T17:06:09.532686,2025-02-20T17:06:09.532686,https://example.com/job/133,부산,2025-02-20T17:06:09.532698,2,0,36000000,넥슨 프론트엔드 개발자 모집,2627,프론트엔드 개발자,"['Kafka', 'Bitbucket', 'MySQL', 'JUnit', 'MongoDB', 'Cassandra', 'REST API', 'Go']"
134,현대백화점,학사,계약직,2025-03-13T17:06:09.532710,2025-02-20T17:06:09.532710,https://example.com/job/134,창원,2025-02-20T17:06:09.532719,5,1,34000000,현대백화점 Java 개발자 모집,4510,Java 개발자,"['GitHub', 'GitLab', 'CI/CD', 'JUnit', 'Python', 'Flask', 'Spark', 'Go', 'Apache Camel']"
135,브라운백,학사,아르바이트,2025-03-15T17:06:09.532731,2025-02-20T17:06:09.532731,https://example.com/job/135,창원,2025-02-20T17:06:09.532738,2,1,40000000,브라운백 프론트엔드 개발자 모집,4779,프론트엔드 개발자,"['Git', 'Elasticsearch', 'Bitbucket', 'PostgreSQL', 'JUnit', 'MongoDB', 'Vue.js', 'Go', 'Apache Camel']"
136,시그마,무관,정규직,2025-03-04T17:06:09.532758,2025-02-20T17:06:09.532758,https://example.com/job/136,서울,2025-02-20T17:06:09.532787,3,2,57000000,시그마 파이썬 개발자 모집,4036,파이썬 개발자,"['GitHub', 'React', 'MongoDB', 'JUnit', 'Redis', 'Ruby on Rails', 'JWT', 'Docker']"
137,광주은행,석사,정규직,2025-03-16T17:06:09.532804,2025-02-20T17:06:09.532804,https://example.com/job/137,광주,2025-02-20T17:06:09.532814,2,2,60000000,광주은행 Java 개발자 모집,1536,Java 개발자,"['MongoDB', 'Apache Solr', 'OAuth', 'Spark', 'Go']"
138,컴투스,석사,정규직,2025-03-08T17:06:09.532826,2025-02-20T17:06:09.532826,https://example.com/job/138,수원,2025-02-20T17:06:09.532833,2,2,69000000,컴투스 프론트엔드 개발자 모집,2148,프론트엔드 개발자,"['JUnit', 'MongoDB', 'TestNG', 'GraphQL', 'Spark']"
139,오늘의집,고졸,정규직,2025-03-01T17:06:09.532842,2025-02-20T17:06:09.532842,https://example.com/job/139,광주,2025-02-20T17:06:09.532850,2,2,41000000,오늘의집 데이터 엔지니어 모집,1662,데이터 엔지니어,"['AWS', 'MySQL', 'CI/CD', 'React', 'Django', 'SQLite', 'Go']"
140,LG화학,박사,정규직,2025-03-12T17:06:09.532859,2025-02-20T17:06:09.532859,https://example.com/job/140,서울,2025-02-20T17:06:09.532865,5,2,67000000,LG화학 프론트엔드 개발자 모집,3557,프론트엔드 개발자,"['Python', 'Django', 'Flask', 'REST API', 'Apache Camel']"
141,컴투스,고졸,정규직,2025-03-20T17:06:09.532874,2025-02-20T17:06:09.532874,https://example.com/job/141,대구,2025-02-20T17:06:09.532880,3,0,35000000,컴투스 파이썬 개발자 모집,3180,파이썬 개발자,"['Git', 'PostgreSQL', 'React', 'Django', 'SQLite', 'REST API', 'Apache NiFi']"
142,유한양행,학사,정규직,2025-03-03T17:06:09.532890,2025-02-20T17:06:09.532890,https://example.com/job/142,수원,2025-02-20T17:06:09.532897,5,0,57000000,유한양행 백엔드 개발자 모집,2000,백엔드 개발자,"['AWS', 'CI/CD', 'Angular', 'Node.js', 'Mockito', 'Apache Solr', 'OAuth']"
143,현대백화점,고졸,정규직,2025-03-22T17:06:09.532906,2025-02-20T17:06:09.532906,https://example.com/job/143,서울,2025-02-20T17:06:09.532912,1,1,49000000,현대백화점 데이터 엔지니어 모집,3823,데이터 엔지니어,"['Jenkins', 'AWS', 'Firebase', 'GitLab', 'Bitbucket', 'PostgreSQL', 'Django', 'Apache Solr', 'OAuth', 'Ruby on Rails']"
144,아이디병원,학사,프리랜서,2025-03-14T17:06:09.532920,2025-02-20T17:06:09.532920,https://example.com/job/144,광주,2025-02-20T17:06:09.532928,1,2,47000000,아이디병원 데브옵스 엔지니어 모집,3421,데브옵스 엔지니어,"['Azure', 'Redis', 'TestNG', 'Oracle DB', 'Ruby on Rails', 'OAuth', 'Kubernetes']"
145,포스코,학사,정규직,2025-03-05T17:06:09.532937,2025-02-20T17:06:09.532937,https://example.com/job/145,울산,2025-02-20T17:06:09.532943,1,2,42000000,포스코 파이썬 개발자 모집,3836,파이썬 개발자,"['Git', 'GitHub', 'GitLab', 'MySQL', 'Spring Boot', 'MongoDB', 'Oracle DB', 'GraphQL', 'REST API', 'Apache NiFi']"
